order_id,account_id,asset_id,order_date,order_type,quantity,unit_price,order_status,total_price
ORD01626,ACC00812,AST01626,23/07/2023,New Installation,1,8.55,Completed,8.55
ORD01627,ACC00230,AST01627,05/03/2023,Cease,1,17.5,Completed,17.5
ORD01628,ACC00346,AST01628,08/08/2024,Upgrade,1,135.0,Completed,135.0
ORD01629,ACC00228,AST01629,13/05/2025,Transfer,1,30.0,Completed,30.0
ORD01630,ACC00953,AST01630,04/05/2024,Modify,10,32.0,Completed,320.0
ORD01631,ACC00389,AST01631,04/09/2023,New Installation,1,198.0,Completed,198.0
ORD01632,ACC00260,AST01632,31/07/2024,Transfer,1,30.0,Open,30.0
ORD01633,ACC00367,AST01633,14/02/2026,Cease,1,8.55,Completed,8.55
ORD01634,ACC00206,AST01634,02/04/2024,Transfer,1,275.0,Completed,275.0
ORD01635,ACC00737,AST01635,03/10/2024,Transfer,1,8.55,Completed,8.55
ORD01636,ACC00725,AST01636,27/02/2024,Cease,5,8.55,Completed,42.75
ORD01637,ACC00143,AST01637,04/02/2023,Modify,3,20.35,Completed,61.05
ORD01638,ACC00116,AST01638,15/05/2025,Upgrade,5,40.0,Completed,200.0
ORD01639,ACC00276,AST01639,24/11/2025,Modify,2,220.0,Completed,440.0
ORD01640,ACC00940,AST01640,19/05/2024,Transfer,2,35.2,Completed,70.4
ORD01641,ACC00719,AST01641,16/12/2025,Transfer,5,24.0,Completed,120.0
ORD01642,ACC00971,AST01642,21/10/2023,Cease,1,162.0,Completed,162.0
ORD01643,ACC00710,AST01643,15/01/2023,Modify,1,24.0,Completed,24.0
ORD01644,ACC00657,AST01644,19/07/2024,Transfer,2,56.25,Completed,112.5
ORD01645,ACC00417,AST01645,25/01/2026,New Installation,1,47.5,In Progress,47.5
ORD01646,ACC00779,AST01646,23/09/2023,Modify,1,47.5,Completed,47.5
ORD01647,ACC00712,AST01647,26/06/2024,Transfer,2,45.0,Completed,90.0
ORD01648,ACC00070,AST01648,05/07/2023,Cease,10,225.0,Completed,2250.0
ORD01649,ACC00031,AST01649,08/06/2025,Transfer,1,150.0,Completed,150.0
ORD01650,ACC00757,AST01650,16/11/2025,Transfer,1,24.0,Completed,24.0
ORD01651,ACC00460,AST01651,11/06/2025,Upgrade,10,21.6,Open,216.0
ORD01652,ACC00567,AST01652,17/07/2025,Cease,5,180.0,Completed,900.0
ORD01653,ACC00592,AST01653,24/09/2023,Cease,3,32.0,In Progress,96.0
ORD01654,ACC00487,AST01654,22/01/2024,Cease,5,16.65,Completed,83.25
ORD01655,ACC00978,AST01655,03/05/2025,Transfer,5,180.0,Completed,900.0
ORD01656,ACC00001,AST01656,09/12/2024,Modify,1,162.0,In Progress,162.0
ORD01657,ACC00611,AST01657,19/07/2024,Upgrade,1,187.5,Open,187.5
ORD01658,ACC00931,AST01658,24/06/2025,New Installation,5,11.88,Completed,59.4
ORD01659,ACC00079,AST01659,05/01/2024,Transfer,3,20.35,In Progress,61.05
ORD01660,ACC00389,AST01660,04/07/2023,Upgrade,2,11.88,Completed,23.76
ORD01661,ACC00181,AST01661,18/01/2023,Transfer,10,135.0,Completed,1350.0
ORD01662,ACC00083,AST01662,04/07/2024,Upgrade,2,24.0,Completed,48.0
ORD01663,ACC00418,AST01663,24/09/2024,Transfer,1,270.0,Completed,270.0
ORD01664,ACC00940,AST01664,29/05/2025,Transfer,1,225.0,Completed,225.0
ORD01665,ACC00654,AST01665,13/04/2024,Modify,1,270.0,In Progress,270.0
ORD01666,ACC00351,AST01666,01/10/2025,Modify,10,23.12,In Progress,231.2
ORD01667,ACC00978,AST01667,20/08/2024,Upgrade,10,48.0,Completed,480.0
ORD01668,ACC00112,AST01668,19/05/2025,Upgrade,1,40.0,Completed,40.0
ORD01669,ACC00738,AST01669,08/05/2024,New Installation,1,21.6,In Progress,21.6
ORD01670,ACC00823,AST01670,01/01/2023,Upgrade,10,40.5,Completed,405.0
ORD01671,ACC00281,AST01671,04/11/2024,New Installation,2,24.0,Open,48.0
ORD01672,ACC00515,AST01672,11/03/2025,New Installation,2,48.0,Completed,96.0
ORD01673,ACC00777,AST01673,25/10/2024,Upgrade,1,35.2,Completed,35.2
ORD01674,ACC00236,AST01674,31/05/2023,Cease,2,162.0,Completed,324.0
ORD01675,ACC00474,AST01675,05/08/2024,Transfer,2,45.0,Completed,90.0
ORD01676,ACC00712,AST01676,11/04/2026,Transfer,1,45.0,Completed,45.0
ORD01677,ACC00743,AST01677,14/01/2024,Cease,5,198.0,Completed,990.0
ORD01678,ACC00321,AST01678,24/05/2024,Upgrade,5,275.0,Completed,1375.0
ORD01679,ACC00158,AST01679,05/02/2025,New Installation,10,27.75,Open,277.5
ORD01680,ACC00554,AST01680,09/11/2023,Modify,5,330.0,Completed,1650.0
ORD01681,ACC00614,AST01681,20/10/2023,New Installation,1,21.0,Completed,21.0
ORD01682,ACC00182,AST01682,25/05/2025,Upgrade,2,18.5,Completed,37.0
ORD01683,ACC00076,AST01683,30/12/2025,Modify,1,198.0,Open,198.0
ORD01684,ACC00429,AST01684,29/04/2024,New Installation,10,45.0,Completed,450.0
ORD01685,ACC00678,AST01685,09/11/2024,New Installation,10,24.0,Completed,240.0
ORD01686,ACC00792,AST01686,26/06/2025,Upgrade,10,180.0,Completed,1800.0
ORD01687,ACC00832,AST01687,06/04/2023,Upgrade,3,32.0,Completed,96.0
ORD01688,ACC00473,AST01688,13/07/2025,Transfer,2,15.4,Completed,30.8
ORD01689,ACC00282,AST01689,04/12/2023,Cease,5,17.5,Completed,87.5
ORD01690,ACC00674,AST01690,15/12/2024,Transfer,5,242.0,Completed,1210.0
ORD01691,ACC00009,AST01691,25/12/2025,Modify,1,242.0,Open,242.0
ORD01692,ACC00232,AST01692,09/11/2024,Transfer,2,20.35,Completed,40.7
ORD01693,ACC00915,AST01693,09/06/2025,Cease,10,225.0,Completed,2250.0
ORD01694,ACC00394,AST01694,17/06/2024,Cease,5,27.75,Completed,138.75
ORD01695,ACC00991,AST01695,11/08/2024,Cease,3,275.0,Completed,825.0
ORD01696,ACC00636,AST01696,01/05/2024,Upgrade,1,135.0,Completed,135.0
ORD01697,ACC00376,AST01697,01/04/2026,Modify,3,225.0,Completed,675.0
ORD01698,ACC00283,AST01698,20/10/2024,Upgrade,2,41.8,Completed,83.6
ORD01699,ACC00098,AST01699,06/07/2024,New Installation,10,12.6,In Progress,126.0
ORD01700,ACC00186,AST01700,20/11/2023,Transfer,5,14.0,Open,70.0
ORD01701,ACC00478,AST01701,21/09/2024,Transfer,3,225.0,Completed,675.0
ORD01702,ACC00378,AST01702,26/07/2024,Transfer,3,225.0,Completed,675.0
ORD01703,ACC00997,AST01703,01/02/2023,New Installation,1,56.25,Completed,56.25
ORD01704,ACC00825,AST01704,16/01/2026,New Installation,2,23.12,In Progress,46.24
ORD01705,ACC00292,AST01705,22/05/2024,Cease,1,14.0,Completed,14.0
ORD01706,ACC00062,AST01706,08/12/2023,Transfer,10,34.2,Completed,342.0
ORD01707,ACC00497,AST01707,22/01/2026,Modify,1,17.5,Open,17.5
ORD01708,ACC00530,AST01708,04/05/2025,Cease,2,16.65,Completed,33.3
ORD01709,ACC00890,AST01709,14/08/2025,Upgrade,5,150.0,Completed,750.0
ORD01710,ACC00773,AST01710,15/10/2023,Cease,3,198.0,Completed,594.0
ORD01711,ACC00882,AST01711,24/10/2024,Cease,1,242.0,In Progress,242.0
ORD01712,ACC00987,AST01712,24/07/2025,New Installation,2,21.0,Open,42.0
ORD01713,ACC00742,AST01713,15/03/2026,New Installation,5,56.25,Completed,281.25
ORD01714,ACC00996,AST01714,18/07/2025,Modify,2,36.0,Completed,72.0
ORD01715,ACC00035,AST01715,16/02/2023,Modify,1,18.5,Completed,18.5
ORD01716,ACC00972,AST01716,17/03/2026,Upgrade,5,135.0,Completed,675.0
ORD01717,ACC00055,AST01717,07/02/2024,New Installation,1,21.6,Completed,21.6
ORD01718,ACC00158,AST01718,03/01/2024,Upgrade,3,9.5,Completed,28.5
ORD01719,ACC00796,AST01719,03/02/2026,Upgrade,2,8.55,Completed,17.1
ORD01720,ACC00967,AST01720,24/05/2023,New Installation,5,21.0,Completed,105.0
ORD01721,ACC00533,AST01721,16/06/2023,Cease,2,330.0,Completed,660.0
ORD01722,ACC00095,AST01722,09/10/2025,Cease,2,17.5,In Progress,35.0
ORD01723,ACC00617,AST01723,15/09/2024,New Installation,1,16.65,In Progress,16.65
ORD01724,ACC00984,AST01724,02/06/2024,Upgrade,1,40.5,Completed,40.5
ORD01725,ACC00228,AST01725,08/08/2024,Upgrade,1,9.5,In Progress,9.5
ORD01726,ACC00274,AST01726,25/12/2023,Cease,1,11.88,Completed,11.88
ORD01727,ACC00567,AST01727,05/07/2023,Cease,1,47.5,Completed,47.5
ORD01728,ACC00786,AST01728,04/08/2024,Transfer,3,150.0,Completed,450.0
ORD01729,ACC00743,AST01729,13/05/2025,Upgrade,5,165.0,Completed,825.0
ORD01730,ACC00070,AST01730,15/06/2024,Transfer,5,270.0,In Progress,1350.0
ORD01731,ACC00653,AST01731,12/02/2026,Upgrade,10,275.0,Completed,2750.0
ORD01732,ACC00452,AST01732,02/06/2023,New Installation,1,18.5,Completed,18.5
ORD01733,ACC00946,AST01733,08/07/2025,Transfer,1,56.25,Completed,56.25
ORD01734,ACC00189,AST01734,27/02/2025,Modify,1,21.6,Completed,21.6
ORD01735,ACC00577,AST01735,24/11/2024,Modify,1,23.12,In Progress,23.12
ORD01736,ACC00382,AST01736,05/03/2026,Cease,2,45.0,Completed,90.0
ORD01737,ACC00478,AST01737,19/12/2024,Cease,10,67.5,Completed,675.0
ORD01738,ACC00546,AST01738,29/08/2025,Modify,3,38.0,In Progress,114.0
ORD01739,ACC00862,AST01739,29/08/2023,Modify,1,28.8,Completed,28.8
ORD01740,ACC00605,AST01740,04/06/2025,Transfer,5,21.0,Completed,105.0
ORD01741,ACC00068,AST01741,02/12/2023,Cease,10,47.5,Open,475.0
ORD01742,ACC00721,AST01742,09/10/2023,New Installation,10,47.5,Completed,475.0
ORD01743,ACC00244,AST01743,31/05/2024,New Installation,2,41.8,Completed,83.6
ORD01744,ACC00261,AST01744,16/05/2025,New Installation,1,28.8,Completed,28.8
ORD01745,ACC00933,AST01745,30/07/2024,Upgrade,1,49.5,Completed,49.5
ORD01746,ACC00901,AST01746,29/12/2024,Cease,1,49.5,Completed,49.5
ORD01747,ACC00201,AST01747,04/06/2024,Transfer,2,27.75,Completed,55.5
ORD01748,ACC00111,AST01748,20/02/2025,Modify,5,165.0,Completed,825.0
ORD01749,ACC00663,AST01749,24/12/2025,Transfer,10,8.55,Completed,85.5
ORD01750,ACC00124,AST01750,28/12/2023,Cease,2,198.0,Open,396.0
ORD01751,ACC00834,AST01751,02/05/2024,Transfer,2,220.0,Completed,440.0
ORD01752,ACC00587,AST01752,13/03/2023,Transfer,1,27.75,Completed,27.75
ORD01753,ACC00482,AST01753,26/08/2023,Modify,5,67.5,Completed,337.5
ORD01754,ACC00812,AST01754,16/10/2024,Modify,1,40.5,Completed,40.5
ORD01755,ACC00760,AST01755,12/10/2025,New Installation,2,162.0,Completed,324.0
ORD01756,ACC00335,AST01756,04/02/2025,Upgrade,3,198.0,Completed,594.0
ORD01757,ACC00018,AST01757,10/12/2025,Transfer,1,162.0,In Progress,162.0
ORD01758,ACC00352,AST01758,12/03/2025,Modify,10,34.2,Open,342.0
ORD01759,ACC00727,AST01759,01/06/2025,Cease,3,14.25,Completed,42.75
ORD01760,ACC00303,AST01760,28/02/2024,Upgrade,2,36.0,Completed,72.0
ORD01761,ACC00400,AST01761,14/06/2025,New Installation,10,187.5,Completed,1875.0
ORD01762,ACC00468,AST01762,14/04/2023,Modify,1,10.45,Completed,10.45
ORD01763,ACC00597,AST01763,25/11/2024,Upgrade,1,16.65,In Progress,16.65
ORD01764,ACC00781,AST01764,23/07/2025,Upgrade,1,14.25,Completed,14.25
ORD01765,ACC00849,AST01765,04/04/2025,Modify,10,18.5,In Progress,185.0
ORD01766,ACC00876,AST01766,10/09/2025,Transfer,3,12.6,Completed,37.8
ORD01767,ACC00791,AST01767,15/04/2023,New Installation,1,57.0,Open,57.0
ORD01768,ACC00691,AST01768,26/11/2024,New Installation,3,45.0,Completed,135.0
ORD01769,ACC00846,AST01769,20/08/2024,Upgrade,5,56.25,Completed,281.25
ORD01770,ACC00118,AST01770,04/10/2025,Modify,10,45.0,Completed,450.0
ORD01771,ACC00208,AST01771,11/10/2024,Upgrade,2,30.0,Completed,60.0
ORD01772,ACC00437,AST01772,28/10/2023,Cease,1,18.5,In Progress,18.5
ORD01773,ACC00693,AST01773,17/05/2025,New Installation,1,30.0,Open,30.0
ORD01774,ACC00892,AST01774,05/01/2024,Modify,1,8.55,In Progress,8.55
ORD01775,ACC00693,AST01775,15/08/2025,Modify,2,275.0,In Progress,550.0
ORD01776,ACC00713,AST01776,23/03/2026,New Installation,1,225.0,In Progress,225.0
ORD01777,ACC00202,AST01777,27/01/2024,Modify,1,35.2,Completed,35.2
ORD01778,ACC00052,AST01778,24/01/2023,Modify,5,225.0,Completed,1125.0
ORD01779,ACC00957,AST01779,02/04/2023,Modify,5,162.0,Completed,810.0
ORD01780,ACC00056,AST01780,04/06/2023,New Installation,1,14.0,Completed,14.0
ORD01781,ACC00433,AST01781,19/11/2025,Modify,5,35.2,In Progress,176.0
ORD01782,ACC00970,AST01782,24/02/2026,New Installation,1,40.0,Completed,40.0
ORD01783,ACC00133,AST01783,23/07/2023,Transfer,10,14.25,Completed,142.5
ORD01784,ACC00389,AST01784,31/12/2024,Modify,2,30.0,Open,60.0
ORD01785,ACC00946,AST01785,07/01/2023,Cease,1,56.25,Completed,56.25
ORD01786,ACC00698,AST01786,17/01/2025,New Installation,2,16.65,In Progress,33.3
ORD01787,ACC00975,AST01787,22/07/2025,New Installation,3,34.2,Completed,102.6
ORD01788,ACC00737,AST01788,03/08/2024,Cease,5,47.5,In Progress,237.5
ORD01789,ACC00190,AST01789,04/04/2026,Transfer,3,180.0,Open,540.0
ORD01790,ACC00063,AST01790,12/12/2025,Transfer,5,38.0,Completed,190.0
ORD01791,ACC00147,AST01791,23/09/2024,Upgrade,1,180.0,Completed,180.0
ORD01792,ACC00864,AST01792,23/03/2026,Modify,5,150.0,Open,750.0
ORD01793,ACC00761,AST01793,16/03/2024,Upgrade,2,17.5,Open,35.0
ORD01794,ACC00825,AST01794,26/08/2023,Modify,1,40.0,Completed,40.0
ORD01795,ACC00289,AST01795,15/10/2023,Transfer,1,28.8,In Progress,28.8
ORD01796,ACC00845,AST01796,08/05/2023,Transfer,10,270.0,Completed,2700.0
ORD01797,ACC00773,AST01797,06/07/2025,Transfer,2,26.4,In Progress,52.8
ORD01798,ACC00806,AST01798,02/06/2024,Upgrade,1,67.5,Completed,67.5
ORD01799,ACC00165,AST01799,05/08/2024,Cease,10,135.0,Completed,1350.0
ORD01800,ACC00218,AST01800,25/08/2023,Modify,1,41.8,In Progress,41.8
ORD01801,ACC00404,AST01801,20/09/2025,Modify,3,56.25,Completed,168.75
ORD01802,ACC00262,AST01802,22/06/2025,Modify,5,20.35,Completed,101.75
ORD01803,ACC00522,AST01803,01/09/2024,Transfer,3,48.0,Open,144.0
ORD01804,ACC00667,AST01804,28/10/2025,Transfer,5,198.0,Completed,990.0
ORD01805,ACC00616,AST01805,08/08/2025,Cease,1,28.8,Completed,28.8
ORD01806,ACC00834,AST01806,04/06/2023,Upgrade,1,220.0,Completed,220.0
ORD01807,ACC00611,AST01807,08/02/2024,New Installation,5,14.25,In Progress,71.25
ORD01808,ACC00166,AST01808,24/09/2025,Transfer,1,36.0,Completed,36.0
ORD01809,ACC00026,AST01809,28/05/2024,New Installation,1,21.6,Completed,21.6
ORD01810,ACC00794,AST01810,22/01/2026,Cease,2,57.0,In Progress,114.0
ORD01811,ACC00803,AST01811,04/05/2025,Modify,5,18.5,Completed,92.5
ORD01812,ACC00661,AST01812,28/03/2023,Transfer,3,28.8,In Progress,86.4
ORD01813,ACC00653,AST01813,04/09/2025,Transfer,3,9.5,Open,28.5
ORD01814,ACC00056,AST01814,02/07/2023,New Installation,3,24.0,Open,72.0
ORD01815,ACC00498,AST01815,17/12/2023,Cease,3,49.5,In Progress,148.5
ORD01816,ACC00929,AST01816,05/05/2023,Transfer,2,14.0,Completed,28.0
ORD01817,ACC00673,AST01817,19/11/2024,New Installation,1,180.0,Completed,180.0
ORD01818,ACC00370,AST01818,26/07/2023,New Installation,1,49.5,Completed,49.5
ORD01819,ACC00259,AST01819,09/12/2025,Upgrade,1,47.5,Open,47.5
ORD01820,ACC00759,AST01820,01/09/2023,Upgrade,5,67.5,Completed,337.5
ORD01821,ACC00646,AST01821,03/12/2025,Upgrade,1,9.5,Completed,9.5
ORD01822,ACC00198,AST01822,08/05/2024,New Installation,1,242.0,Completed,242.0
ORD01823,ACC00483,AST01823,23/11/2023,New Installation,1,32.0,Completed,32.0
ORD01824,ACC00368,AST01824,26/05/2024,Cease,10,17.5,Completed,175.0
ORD01825,ACC00004,AST01825,06/04/2025,Upgrade,2,198.0,Completed,396.0
ORD01826,ACC00253,AST01826,09/10/2024,Transfer,10,198.0,Completed,1980.0
ORD01827,ACC00954,AST01827,13/08/2024,New Installation,2,180.0,Completed,360.0
ORD01828,ACC00377,AST01828,21/08/2024,Upgrade,1,40.5,Completed,40.5
ORD01829,ACC00024,AST01829,02/04/2026,Transfer,10,220.0,Completed,2200.0
ORD01830,ACC00623,AST01830,15/01/2026,New Installation,2,225.0,Completed,450.0
ORD01831,ACC00644,AST01831,15/11/2023,Transfer,5,270.0,Completed,1350.0
ORD01832,ACC00628,AST01832,06/07/2024,New Installation,1,21.6,Completed,21.6
ORD01833,ACC00132,AST01833,08/03/2025,Transfer,1,27.75,In Progress,27.75
ORD01834,ACC00513,AST01834,13/10/2023,Upgrade,1,34.2,Completed,34.2
ORD01835,ACC00318,AST01835,24/03/2023,New Installation,1,9.5,Completed,9.5
ORD01836,ACC00382,AST01836,03/03/2023,Modify,5,41.8,Completed,209.0
ORD01837,ACC00127,AST01837,05/01/2023,Transfer,3,21.6,In Progress,64.8
ORD01838,ACC00589,AST01838,28/01/2023,New Installation,10,21.6,In Progress,216.0
ORD01839,ACC00279,AST01839,04/12/2024,Modify,10,15.4,Completed,154.0
ORD01840,ACC00350,AST01840,02/11/2024,Cease,1,32.0,Completed,32.0
ORD01841,ACC00029,AST01841,19/03/2023,Modify,1,27.75,Completed,27.75
ORD01842,ACC00920,AST01842,07/12/2025,Modify,5,20.35,In Progress,101.75
ORD01843,ACC00771,AST01843,28/01/2025,New Installation,5,270.0,Completed,1350.0
ORD01844,ACC00690,AST01844,26/11/2023,Transfer,10,21.0,Completed,210.0
ORD01845,ACC00416,AST01845,13/10/2024,New Installation,1,8.55,Completed,8.55
ORD01846,ACC00692,AST01846,26/01/2024,Modify,1,165.0,In Progress,165.0
ORD01847,ACC00496,AST01847,25/10/2025,Cease,1,57.0,Completed,57.0
ORD01848,ACC00897,AST01848,06/01/2026,New Installation,10,225.0,Completed,2250.0
ORD01849,ACC00407,AST01849,05/07/2023,New Installation,10,9.5,Completed,95.0
ORD01850,ACC00888,AST01850,22/08/2025,Modify,10,48.0,In Progress,480.0
ORD01851,ACC00858,AST01851,16/01/2026,New Installation,1,21.0,Completed,21.0
ORD01852,ACC00831,AST01852,13/09/2024,Cease,1,165.0,Completed,165.0
ORD01853,ACC00723,AST01853,03/02/2023,Cease,2,23.12,In Progress,46.24
ORD01854,ACC00819,AST01854,09/03/2025,New Installation,3,180.0,Completed,540.0
ORD01855,ACC00310,AST01855,08/07/2023,Cease,3,21.6,Open,64.8
ORD01856,ACC00972,AST01856,28/06/2025,Modify,5,57.0,Completed,285.0
ORD01857,ACC00901,AST01857,01/10/2023,Modify,1,150.0,Open,150.0
ORD01858,ACC00223,AST01858,20/04/2025,Cease,5,270.0,Completed,1350.0
ORD01859,ACC00731,AST01859,16/01/2023,Modify,1,18.5,Completed,18.5
ORD01860,ACC00927,AST01860,13/07/2023,Cease,1,162.0,Completed,162.0
ORD01861,ACC00811,AST01861,02/10/2025,Cease,2,198.0,Completed,396.0
ORD01862,ACC00815,AST01862,07/01/2025,Upgrade,2,24.0,Completed,48.0
ORD01863,ACC00652,AST01863,15/09/2023,Cease,3,45.0,Completed,135.0
ORD01864,ACC00806,AST01864,08/09/2024,Cease,1,23.12,Completed,23.12
ORD01865,ACC00901,AST01865,04/08/2024,Modify,5,48.0,Completed,240.0
ORD01866,ACC00922,AST01866,05/06/2023,New Installation,1,198.0,In Progress,198.0
ORD01867,ACC00372,AST01867,09/12/2023,Cease,1,40.5,In Progress,40.5
ORD01868,ACC00904,AST01868,28/06/2023,Upgrade,1,165.0,Completed,165.0
ORD01869,ACC00923,AST01869,14/05/2025,Modify,10,275.0,Completed,2750.0
ORD01870,ACC00946,AST01870,01/08/2023,Transfer,1,225.0,In Progress,225.0
ORD01871,ACC00837,AST01871,19/12/2025,Upgrade,3,198.0,Completed,594.0
ORD01872,ACC00254,AST01872,13/09/2023,Upgrade,1,10.45,Completed,10.45
ORD01873,ACC00605,AST01873,11/09/2023,Transfer,2,135.0,Completed,270.0
ORD01874,ACC00838,AST01874,11/02/2025,New Installation,1,67.5,Open,67.5
ORD01875,ACC00893,AST01875,07/02/2026,Modify,1,28.8,Completed,28.8
ORD01876,ACC00185,AST01876,01/03/2023,Transfer,1,17.5,Completed,17.5
ORD01877,ACC00872,AST01877,28/02/2025,Transfer,3,17.5,Completed,52.5
ORD01878,ACC00520,AST01878,21/11/2024,New Installation,1,20.35,Completed,20.35
ORD01879,ACC00330,AST01879,30/09/2023,Cease,3,32.0,Completed,96.0
ORD01880,ACC00923,AST01880,14/07/2025,Upgrade,2,47.5,Open,95.0
ORD01881,ACC00063,AST01881,14/02/2025,Modify,3,40.5,Open,121.5
ORD01882,ACC00597,AST01882,19/02/2025,Transfer,1,275.0,Open,275.0
ORD01883,ACC00019,AST01883,16/06/2025,Upgrade,1,41.8,Completed,41.8
ORD01884,ACC00258,AST01884,11/04/2023,Cease,2,49.5,Completed,99.0
ORD01885,ACC00161,AST01885,26/08/2024,New Installation,10,20.35,Open,203.5
ORD01886,ACC00448,AST01886,20/07/2024,Modify,1,36.0,Completed,36.0
ORD01887,ACC00689,AST01887,05/02/2024,Modify,10,16.65,Open,166.5
ORD01888,ACC00882,AST01888,30/05/2025,Cease,1,270.0,Completed,270.0
ORD01889,ACC00206,AST01889,02/12/2023,Modify,1,14.0,Completed,14.0
ORD01890,ACC00035,AST01890,12/03/2024,Modify,1,21.6,Completed,21.6
ORD01891,ACC00965,AST01891,06/08/2025,Transfer,1,34.2,Completed,34.2
ORD01892,ACC00307,AST01892,30/09/2025,Cease,1,180.0,Completed,180.0
ORD01893,ACC00123,AST01893,28/03/2024,Modify,10,150.0,Completed,1500.0
ORD01894,ACC00868,AST01894,09/02/2026,Upgrade,1,57.0,Completed,57.0
ORD01895,ACC00096,AST01895,07/02/2024,Cease,1,225.0,Completed,225.0
ORD01896,ACC00426,AST01896,25/11/2023,New Installation,1,225.0,Completed,225.0
ORD01897,ACC00288,AST01897,13/04/2024,Cease,2,36.0,In Progress,72.0
ORD01898,ACC00016,AST01898,24/12/2024,Upgrade,1,34.2,Completed,34.2
ORD01899,ACC00388,AST01899,10/03/2024,Modify,1,40.0,Completed,40.0
ORD01900,ACC00211,AST01900,27/10/2025,Upgrade,5,28.8,Completed,144.0
ORD01901,ACC00894,AST01901,18/09/2025,Modify,2,21.6,Completed,43.2
ORD01902,ACC00654,AST01902,01/12/2025,Upgrade,1,15.4,Completed,15.4
ORD01903,ACC00907,AST01903,13/10/2024,Modify,1,165.0,In Progress,165.0
ORD01904,ACC00997,AST01904,21/04/2023,Cease,1,10.45,Completed,10.45
ORD01905,ACC00556,AST01905,01/03/2024,Cease,1,47.5,Completed,47.5
ORD01906,ACC00896,AST01906,15/12/2025,Upgrade,2,18.5,In Progress,37.0
ORD01907,ACC00385,AST01907,17/06/2024,Transfer,5,21.0,In Progress,105.0
ORD01908,ACC00955,AST01908,30/07/2025,Upgrade,1,67.5,Completed,67.5
ORD01909,ACC00528,AST01909,07/07/2024,Modify,1,8.55,Completed,8.55
ORD01910,ACC00164,AST01910,11/07/2025,Modify,10,198.0,Open,1980.0
ORD01911,ACC00331,AST01911,14/06/2024,New Installation,10,14.25,Completed,142.5
ORD01912,ACC00024,AST01912,16/10/2025,Upgrade,10,10.45,Completed,104.5
ORD01913,ACC00412,AST01913,04/05/2024,Upgrade,1,21.0,Completed,21.0
ORD01914,ACC00193,AST01914,25/02/2023,Transfer,5,14.25,In Progress,71.25
ORD01915,ACC00244,AST01915,03/12/2025,Modify,10,48.0,Completed,480.0
ORD01916,ACC00205,AST01916,18/01/2026,Cease,1,198.0,Completed,198.0
ORD01917,ACC00716,AST01917,16/04/2024,New Installation,1,24.0,In Progress,24.0
ORD01918,ACC00659,AST01918,12/05/2025,Upgrade,1,34.2,Completed,34.2
ORD01919,ACC00075,AST01919,05/09/2023,Modify,1,187.5,Open,187.5
ORD01920,ACC00853,AST01920,07/01/2025,New Installation,1,135.0,Open,135.0
ORD01921,ACC00518,AST01921,26/12/2023,Transfer,5,11.88,In Progress,59.4
ORD01922,ACC00155,AST01922,28/09/2025,Cease,3,16.65,Completed,49.95
ORD01923,ACC00242,AST01923,13/03/2023,Cease,1,34.2,In Progress,34.2
ORD01924,ACC00949,AST01924,27/02/2025,Transfer,5,45.0,Completed,225.0
ORD01925,ACC00325,AST01925,04/03/2024,Transfer,2,36.0,Open,72.0
ORD01926,ACC00750,AST01926,19/03/2025,New Installation,1,28.8,Completed,28.8
ORD01927,ACC00496,AST01927,03/11/2025,Transfer,5,198.0,Completed,990.0
ORD01928,ACC00481,AST01928,20/12/2025,Modify,5,165.0,Completed,825.0
ORD01929,ACC00930,AST01929,27/11/2023,Upgrade,10,35.2,Completed,352.0
ORD01930,ACC00618,AST01930,01/09/2025,Upgrade,5,40.5,Completed,202.5
ORD01931,ACC00848,AST01931,04/07/2025,Transfer,3,47.5,Completed,142.5
ORD01932,ACC00151,AST01932,23/11/2024,New Installation,10,16.65,Completed,166.5
ORD01933,ACC00307,AST01933,15/07/2024,Transfer,3,242.0,Completed,726.0
ORD01934,ACC00756,AST01934,21/04/2024,New Installation,10,30.0,Completed,300.0
ORD01935,ACC00431,AST01935,22/02/2025,Upgrade,10,36.0,In Progress,360.0
ORD01936,ACC00543,AST01936,28/03/2025,Transfer,3,11.88,Completed,35.64
ORD01937,ACC00605,AST01937,28/06/2025,Cease,5,198.0,In Progress,990.0
ORD01938,ACC00984,AST01938,26/06/2025,Transfer,10,16.65,Completed,166.5
ORD01939,ACC00447,AST01939,27/11/2025,Upgrade,1,38.0,Completed,38.0
ORD01940,ACC00174,AST01940,28/09/2025,Cease,2,225.0,Completed,450.0
ORD01941,ACC00126,AST01941,30/03/2026,Upgrade,5,270.0,Completed,1350.0
ORD01942,ACC00533,AST01942,19/02/2024,Upgrade,10,9.5,Completed,95.0
ORD01943,ACC00121,AST01943,14/02/2024,New Installation,2,135.0,In Progress,270.0
ORD01944,ACC00964,AST01944,27/04/2023,Transfer,2,21.0,Completed,42.0
ORD01945,ACC00629,AST01945,18/08/2023,Modify,1,28.8,Open,28.8
ORD01946,ACC00659,AST01946,08/06/2024,Modify,2,135.0,Completed,270.0
ORD01947,ACC00821,AST01947,11/09/2025,Modify,5,225.0,Completed,1125.0
ORD01948,ACC00623,AST01948,14/02/2026,Transfer,10,10.45,Completed,104.5
ORD01949,ACC00894,AST01949,25/02/2023,Cease,2,57.0,In Progress,114.0
ORD01950,ACC00318,AST01950,21/03/2023,New Installation,5,36.0,Completed,180.0
