billing_product_id,billing_account_id,asset_id,order_id,product_name,charge_type,charge_amount,last_billed_date,next_billing_date,status
BP00753,BACC00309,AST00053,ORD00053,Cloud Voice,Monthly,9.5,20/05/2026,20/06/2026,Active
BP00754,BACC00993,AST00499,ORD00499,FTTP Broadband,Quarterly,45.0,20/05/2026,20/06/2026,Inactive
BP00755,BACC00965,AST00954,ORD00954,SIP Trunk,Annual,28.0,20/05/2026,19/06/2026,Active
BP00756,BACC00433,AST00726,ORD00726,SD-WAN,Quarterly,135.0,20/05/2026,19/06/2026,Active
BP00757,BACC00588,AST01229,ORD01229,Ethernet Circuit,Quarterly,242.0,20/05/2026,18/08/2026,Active
BP00758,BACC00127,AST00788,ORD00788,SIP Trunk,Monthly,28.0,20/05/2026,20/06/2026,Active
BP00759,BACC00820,AST01806,ORD01806,Ethernet Circuit,Annual,220.0,20/05/2026,18/08/2026,Active
BP00760,BACC00524,AST01014,ORD01014,MPLS Circuit,Monthly,270.0,20/05/2026,20/06/2026,Active
BP00761,BACC00040,AST01025,ORD01025,PSTN Line,Annual,27.75,20/05/2026,20/06/2026,Active
BP00762,BACC00486,AST00424,ORD00424,Mobile Voice,Monthly,30.0,20/05/2026,19/06/2026,Active
BP00763,BACC00798,AST01559,ORD01559,SD-WAN,Annual,225.0,20/05/2026,19/06/2026,Active
BP00764,BACC00294,AST01199,ORD01199,FTTC Broadband,Quarterly,57.0,20/05/2026,19/06/2026,Active
BP00765,BACC00825,AST00823,ORD00823,SIP Trunk,Quarterly,21.0,20/05/2026,20/06/2026,Ceased
BP00766,BACC00077,AST01942,ORD01942,Cloud Voice,Annual,8.55,20/05/2026,18/08/2026,Inactive
BP00767,BACC00529,AST01674,ORD01674,MPLS Circuit,Quarterly,360.0,20/05/2026,18/08/2026,Ceased
BP00768,BACC00306,AST00251,ORD00251,PSTN Line,Monthly,27.75,20/05/2026,19/06/2026,Active
BP00769,BACC00674,AST00203,ORD00203,FTTP Broadband,Annual,45.0,20/05/2026,20/06/2026,Active
BP00770,BACC00520,AST01991,ORD01991,Mobile Voice,Quarterly,26.4,20/05/2026,20/06/2026,Active
BP00771,BACC00546,AST01390,ORD01390,FTTP Broadband,Annual,67.5,20/05/2026,19/06/2026,Ceased
BP00772,BACC00760,AST00944,ORD00944,Mobile Voice,Monthly,26.4,20/05/2026,19/06/2026,Active
BP00773,BACC00386,AST00247,ORD00247,FTTC Broadband,Annual,47.5,20/05/2026,20/06/2026,Active
BP00774,BACC00657,AST01205,ORD01205,PSTN Line,Annual,37.0,20/05/2026,18/08/2026,Active
BP00775,BACC00687,AST00996,ORD00996,Mobile Voice,Annual,21.6,20/05/2026,18/08/2026,Active
BP00776,BACC00371,AST00288,ORD00288,MPLS Circuit,Annual,225.0,20/05/2026,18/08/2026,Active
BP00777,BACC00003,AST01374,ORD01374,PSTN Line,Annual,27.75,20/05/2026,18/08/2026,Ceased
BP00778,BACC00212,AST00349,ORD00349,Ethernet Circuit,Quarterly,198.0,20/05/2026,20/06/2026,Active
BP00779,BACC00889,AST01725,ORD01725,Cloud Voice,Quarterly,19.0,20/05/2026,19/06/2026,Ceased
BP00780,BACC00063,AST00008,ORD00008,Mobile Voice,Quarterly,24.0,20/05/2026,19/06/2026,Active
BP00781,BACC00835,AST01063,ORD01063,SD-WAN,Quarterly,135.0,20/05/2026,20/06/2026,Active
BP00782,BACC00917,AST00205,ORD00205,Ethernet Circuit,Monthly,220.0,20/05/2026,19/06/2026,Active
BP00783,BACC00053,AST01605,ORD01605,Cloud Voice,Monthly,10.45,20/05/2026,19/06/2026,Active
BP00784,BACC00962,AST00229,ORD00229,Cloud Voice,Annual,9.5,20/05/2026,18/08/2026,Active
BP00785,BACC00018,AST00131,ORD00131,Cloud Voice,Quarterly,8.55,20/05/2026,20/06/2026,Active
BP00786,BACC00497,AST00271,ORD00271,SD-WAN,Quarterly,300.0,20/05/2026,19/06/2026,Active
BP00787,BACC00963,AST00322,ORD00322,Broadband,Quarterly,28.8,20/05/2026,19/06/2026,Active
BP00788,BACC00211,AST00323,ORD00323,FTTP Broadband,Annual,49.5,20/05/2026,18/08/2026,Active
BP00789,BACC00352,AST00360,ORD00360,MPLS Circuit,Annual,180.0,20/05/2026,20/06/2026,Active
BP00790,BACC00093,AST00723,ORD00723,SD-WAN,Monthly,165.0,20/05/2026,20/06/2026,Active
BP00791,BACC00395,AST01514,ORD01514,MPLS Circuit,Quarterly,360.0,20/05/2026,19/06/2026,Active
BP00792,BACC00579,AST00141,ORD00141,Broadband,Monthly,48.0,20/05/2026,20/06/2026,Active
BP00793,BACC00397,AST00534,ORD00534,PSTN Line,Monthly,20.35,20/05/2026,18/08/2026,Active
BP00794,BACC00419,AST01243,ORD01243,SD-WAN,Monthly,165.0,20/05/2026,18/08/2026,Inactive
BP00795,BACC00460,AST01425,ORD01425,Broadband,Quarterly,32.0,20/05/2026,18/08/2026,Active
BP00796,BACC00287,AST01364,ORD01364,Broadband,Monthly,40.0,20/05/2026,20/06/2026,Active
BP00797,BACC00122,AST00755,ORD00755,Broadband,Quarterly,64.0,20/05/2026,18/08/2026,Active
BP00798,BACC00121,AST00993,ORD00993,SIP Trunk,Quarterly,21.0,20/05/2026,19/06/2026,Active
BP00799,BACC00025,AST00876,ORD00876,SD-WAN,Quarterly,300.0,20/05/2026,19/06/2026,Active
BP00800,BACC00459,AST01296,ORD01296,Cloud Voice,Annual,10.45,20/05/2026,20/06/2026,Inactive
BP00801,BACC00650,AST00752,ORD00752,MPLS Circuit,Annual,225.0,20/05/2026,20/06/2026,Active
BP00802,BACC00712,AST00518,ORD00518,Cloud Voice,Monthly,19.0,20/05/2026,20/06/2026,Active
BP00803,BACC00041,AST01461,ORD01461,SIP Trunk,Monthly,17.5,20/05/2026,19/06/2026,Active
BP00804,BACC00652,AST01554,ORD01554,Mobile Voice,Monthly,26.4,20/05/2026,20/06/2026,Active
BP00805,BACC00178,AST00217,ORD00217,Mobile Voice,Quarterly,48.0,20/05/2026,19/06/2026,Active
BP00806,BACC00774,AST00776,ORD00776,Broadband,Annual,28.8,20/05/2026,19/06/2026,Active
BP00807,BACC00205,AST01300,ORD01300,SD-WAN,Quarterly,225.0,20/05/2026,19/06/2026,Active
BP00808,BACC00571,AST01402,ORD01402,Ethernet Circuit,Monthly,242.0,20/05/2026,20/06/2026,Active
BP00809,BACC00249,AST01106,ORD01106,Ethernet Circuit,Monthly,220.0,20/05/2026,19/06/2026,Active
BP00810,BACC00457,AST01551,ORD01551,Broadband,Quarterly,64.0,20/05/2026,18/08/2026,Inactive
BP00811,BACC00197,AST01407,ORD01407,MPLS Circuit,Monthly,180.0,20/05/2026,20/06/2026,Ceased
BP00812,BACC00683,AST01205,ORD01205,PSTN Line,Annual,18.5,20/05/2026,20/06/2026,Active
BP00813,BACC00286,AST01840,ORD01840,Broadband,Quarterly,48.0,20/05/2026,19/06/2026,Active
BP00814,BACC00404,AST00206,ORD00206,SD-WAN,Quarterly,187.5,20/05/2026,20/06/2026,Ceased
BP00815,BACC00904,AST00931,ORD00931,SIP Trunk,Annual,14.0,20/05/2026,18/08/2026,Inactive
BP00816,BACC00619,AST00938,ORD00938,FTTC Broadband,Annual,41.8,20/05/2026,19/06/2026,Active
BP00817,BACC00361,AST01626,ORD01626,Cloud Voice,Monthly,8.55,20/05/2026,20/06/2026,Active
BP00818,BACC00220,AST00527,ORD00527,SIP Trunk,Quarterly,28.0,20/05/2026,19/06/2026,Active
BP00819,BACC00276,AST01139,ORD01139,FTTP Broadband,Annual,56.25,20/05/2026,18/08/2026,Active
BP00820,BACC00543,AST00897,ORD00897,Ethernet Circuit,Monthly,330.0,20/05/2026,19/06/2026,Active
BP00821,BACC00105,AST01576,ORD01576,SIP Trunk,Quarterly,17.5,20/05/2026,18/08/2026,Active
BP00822,BACC00437,AST01663,ORD01663,MPLS Circuit,Annual,180.0,20/05/2026,19/06/2026,Active
BP00823,BACC00838,AST01566,ORD01566,SIP Trunk,Quarterly,15.4,20/05/2026,20/06/2026,Active
BP00824,BACC00339,AST01240,ORD01240,Mobile Voice,Annual,24.0,20/05/2026,20/06/2026,Active
BP00825,BACC00238,AST01113,ORD01113,FTTC Broadband,Annual,76.0,20/05/2026,18/08/2026,Ceased
BP00826,BACC00563,AST00393,ORD00393,Mobile Voice,Monthly,36.0,20/05/2026,18/08/2026,Active
BP00827,BACC00030,AST01034,ORD01034,FTTC Broadband,Quarterly,76.0,20/05/2026,19/06/2026,Active
BP00828,BACC00783,AST00889,ORD00889,FTTC Broadband,Annual,34.2,20/05/2026,19/06/2026,Active
BP00829,BACC00483,AST00767,ORD00767,Ethernet Circuit,Annual,440.0,20/05/2026,19/06/2026,Active
BP00830,BACC00706,AST01835,ORD01835,Cloud Voice,Quarterly,11.88,20/05/2026,19/06/2026,Active
BP00831,BACC00647,AST00195,ORD00195,FTTP Broadband,Monthly,45.0,20/05/2026,18/08/2026,Active
BP00832,BACC00548,AST01814,ORD01814,Mobile Voice,Annual,21.6,20/05/2026,18/08/2026,Active
BP00833,BACC00758,AST01463,ORD01463,MPLS Circuit,Quarterly,360.0,20/05/2026,18/08/2026,Active
BP00834,BACC00051,AST01120,ORD01120,Ethernet Circuit,Annual,220.0,20/05/2026,20/06/2026,Active
BP00835,BACC00581,AST01062,ORD01062,MPLS Circuit,Quarterly,360.0,20/05/2026,18/08/2026,Active
BP00836,BACC00484,AST00099,ORD00099,Mobile Voice,Quarterly,21.6,20/05/2026,19/06/2026,Active
BP00837,BACC00915,AST00344,ORD00344,Ethernet Circuit,Monthly,275.0,20/05/2026,18/08/2026,Active
BP00838,BACC00284,AST00706,ORD00706,Mobile Voice,Quarterly,36.0,20/05/2026,19/06/2026,Active
BP00839,BACC00286,AST01716,ORD01716,SD-WAN,Monthly,187.5,20/05/2026,19/06/2026,Active
BP00840,BACC00388,AST00586,ORD00586,MPLS Circuit,Annual,198.0,20/05/2026,20/06/2026,Active
BP00841,BACC00204,AST00818,ORD00818,Cloud Voice,Annual,10.45,20/05/2026,19/06/2026,Active
BP00842,BACC00433,AST00726,ORD00726,SD-WAN,Annual,165.0,20/05/2026,20/06/2026,Ceased
BP00843,BACC00718,AST01150,ORD01150,FTTC Broadband,Quarterly,47.5,20/05/2026,19/06/2026,Active
BP00844,BACC00862,AST01174,ORD01174,MPLS Circuit,Monthly,360.0,20/05/2026,18/08/2026,Active
BP00845,BACC00656,AST00841,ORD00841,MPLS Circuit,Monthly,225.0,20/05/2026,19/06/2026,Active
BP00846,BACC00142,AST00764,ORD00764,PSTN Line,Annual,18.5,20/05/2026,19/06/2026,Active
BP00847,BACC00161,AST01118,ORD01118,FTTP Broadband,Monthly,40.5,20/05/2026,18/08/2026,Active
BP00848,BACC00217,AST01664,ORD01664,MPLS Circuit,Quarterly,270.0,20/05/2026,20/06/2026,Active
BP00849,BACC00462,AST00375,ORD00375,PSTN Line,Quarterly,16.65,20/05/2026,19/06/2026,Active
BP00850,BACC00759,AST00250,ORD00250,PSTN Line,Quarterly,37.0,20/05/2026,19/06/2026,Active
BP00851,BACC00571,AST01507,ORD01507,SD-WAN,Monthly,187.5,20/05/2026,18/08/2026,Active
BP00852,BACC00749,AST00292,ORD00292,SD-WAN,Monthly,135.0,20/05/2026,19/06/2026,Active
BP00853,BACC00748,AST00670,ORD00670,PSTN Line,Quarterly,16.65,20/05/2026,19/06/2026,Active
BP00854,BACC00119,AST00272,ORD00272,Mobile Voice,Annual,30.0,20/05/2026,18/08/2026,Active
BP00855,BACC00220,AST01471,ORD01471,Cloud Voice,Annual,11.88,20/05/2026,18/08/2026,Active
BP00856,BACC00075,AST01744,ORD01744,Broadband,Monthly,35.2,20/05/2026,20/06/2026,Inactive
BP00857,BACC00598,AST01866,ORD01866,MPLS Circuit,Monthly,360.0,20/05/2026,19/06/2026,Active
BP00858,BACC00417,AST00622,ORD00622,Broadband,Annual,32.0,20/05/2026,19/06/2026,Active
BP00859,BACC00839,AST01228,ORD01228,MPLS Circuit,Quarterly,225.0,20/05/2026,19/06/2026,Active
BP00860,BACC00932,AST01632,ORD01632,Mobile Voice,Quarterly,48.0,20/05/2026,19/06/2026,Active
BP00861,BACC00501,AST01916,ORD01916,Ethernet Circuit,Annual,275.0,20/05/2026,20/06/2026,Active
BP00862,BACC00672,AST00462,ORD00462,Cloud Voice,Annual,14.25,20/05/2026,20/06/2026,Active
BP00863,BACC00987,AST01233,ORD01233,Cloud Voice,Annual,9.5,20/05/2026,19/06/2026,Active
BP00864,BACC00199,AST00552,ORD00552,Cloud Voice,Monthly,14.25,20/05/2026,18/08/2026,Active
BP00865,BACC00884,AST01382,ORD01382,SIP Trunk,Monthly,17.5,20/05/2026,20/06/2026,Active
BP00866,BACC00152,AST01937,ORD01937,Ethernet Circuit,Annual,275.0,20/05/2026,20/06/2026,Ceased
BP00867,BACC00050,AST01468,ORD01468,Broadband,Annual,35.2,20/05/2026,20/06/2026,Active
BP00868,BACC00875,AST00932,ORD00932,MPLS Circuit,Monthly,225.0,20/05/2026,20/06/2026,Active
BP00869,BACC00791,AST00410,ORD00410,Cloud Voice,Monthly,11.88,20/05/2026,20/06/2026,Active
BP00870,BACC00739,AST00573,ORD00573,Mobile Voice,Quarterly,30.0,20/05/2026,18/08/2026,Active
BP00871,BACC00363,AST00025,ORD00025,PSTN Line,Monthly,23.12,20/05/2026,20/06/2026,Active
BP00872,BACC00311,AST00655,ORD00655,FTTC Broadband,Monthly,34.2,20/05/2026,20/06/2026,Active
BP00873,BACC00621,AST01354,ORD01354,Mobile Voice,Monthly,24.0,20/05/2026,18/08/2026,Active
BP00874,BACC00442,AST00849,ORD00849,MPLS Circuit,Annual,198.0,20/05/2026,20/06/2026,Active
BP00875,BACC00329,AST01713,ORD01713,FTTP Broadband,Annual,56.25,20/05/2026,20/06/2026,Active
BP00876,BACC00665,AST01302,ORD01302,MPLS Circuit,Quarterly,180.0,20/05/2026,20/06/2026,Active
BP00877,BACC00614,AST01951,ORD01951,Mobile Voice,Quarterly,21.6,20/05/2026,19/06/2026,Active
BP00878,BACC00285,AST01145,ORD01145,Cloud Voice,Monthly,11.88,20/05/2026,18/08/2026,Active
BP00879,BACC00316,AST00830,ORD00830,Mobile Voice,Quarterly,24.0,20/05/2026,20/06/2026,Active
BP00880,BACC00252,AST01973,ORD01973,SIP Trunk,Annual,14.0,20/05/2026,19/06/2026,Active
BP00881,BACC00237,AST01798,ORD01798,FTTP Broadband,Annual,67.5,20/05/2026,18/08/2026,Active
BP00882,BACC00287,AST01364,ORD01364,Broadband,Monthly,32.0,20/05/2026,18/08/2026,Active
BP00883,BACC00416,AST00402,ORD00402,PSTN Line,Monthly,27.75,20/05/2026,20/06/2026,Active
BP00884,BACC00377,AST00464,ORD00464,FTTC Broadband,Monthly,76.0,20/05/2026,20/06/2026,Active
BP00885,BACC00771,AST01755,ORD01755,MPLS Circuit,Monthly,360.0,20/05/2026,19/06/2026,Active
BP00886,BACC00319,AST00815,ORD00815,SD-WAN,Monthly,165.0,20/05/2026,18/08/2026,Active
BP00887,BACC00844,AST00245,ORD00245,PSTN Line,Monthly,27.75,20/05/2026,20/06/2026,Active
BP00888,BACC00035,AST01547,ORD01547,Cloud Voice,Monthly,8.55,20/05/2026,20/06/2026,Inactive
BP00889,BACC00996,AST01543,ORD01543,Mobile Voice,Monthly,26.4,20/05/2026,18/08/2026,Active
BP00890,BACC00556,AST01006,ORD01006,SIP Trunk,Monthly,17.5,20/05/2026,18/08/2026,Active
BP00891,BACC00469,AST01248,ORD01248,FTTP Broadband,Quarterly,56.25,20/05/2026,18/08/2026,Active
BP00892,BACC00957,AST00668,ORD00668,Cloud Voice,Monthly,10.45,20/05/2026,18/08/2026,Active
BP00893,BACC00460,AST00141,ORD00141,Broadband,Monthly,32.0,20/05/2026,18/08/2026,Ceased
BP00894,BACC00420,AST00098,ORD00098,Cloud Voice,Annual,9.5,20/05/2026,20/06/2026,Inactive
BP00895,BACC00563,AST01037,ORD01037,FTTC Broadband,Quarterly,41.8,20/05/2026,19/06/2026,Active
BP00896,BACC00848,AST01433,ORD01433,SIP Trunk,Quarterly,14.0,20/05/2026,20/06/2026,Active
BP00897,BACC00163,AST01841,ORD01841,PSTN Line,Monthly,20.35,20/05/2026,20/06/2026,Ceased
BP00898,BACC00579,AST01254,ORD01254,SD-WAN,Quarterly,225.0,20/05/2026,19/06/2026,Active
BP00899,BACC00272,AST00441,ORD00441,Mobile Voice,Monthly,24.0,20/05/2026,20/06/2026,Active
BP00900,BACC00877,AST01924,ORD01924,FTTP Broadband,Annual,90.0,20/05/2026,20/06/2026,Active
BP00901,BACC00942,AST01550,ORD01550,SIP Trunk,Annual,12.6,20/05/2026,20/06/2026,Active
BP00902,BACC00574,AST00983,ORD00983,SD-WAN,Quarterly,135.0,20/05/2026,18/08/2026,Active
BP00903,BACC00283,AST01117,ORD01117,PSTN Line,Annual,27.75,20/05/2026,19/06/2026,Active
BP00904,BACC00365,AST00357,ORD00357,Cloud Voice,Quarterly,9.5,20/05/2026,18/08/2026,Active
BP00905,BACC00359,AST01058,ORD01058,Broadband,Annual,28.8,20/05/2026,18/08/2026,Ceased
BP00906,BACC00407,AST01059,ORD01059,FTTC Broadband,Annual,76.0,20/05/2026,18/08/2026,Inactive
BP00907,BACC00661,AST01466,ORD01466,Cloud Voice,Quarterly,8.55,20/05/2026,19/06/2026,Active
BP00908,BACC00773,AST01352,ORD01352,MPLS Circuit,Annual,198.0,20/05/2026,18/08/2026,Active
BP00909,BACC00428,AST01245,ORD01245,FTTC Broadband,Monthly,41.8,20/05/2026,18/08/2026,Active
BP00910,BACC00619,AST01090,ORD01090,Mobile Voice,Annual,48.0,20/05/2026,18/08/2026,Active
BP00911,BACC00776,AST00319,ORD00319,SIP Trunk,Annual,15.4,20/05/2026,19/06/2026,Active
BP00912,BACC00010,AST01863,ORD01863,FTTP Broadband,Quarterly,49.5,20/05/2026,20/06/2026,Active
BP00913,BACC00740,AST01701,ORD01701,SD-WAN,Annual,187.5,20/05/2026,19/06/2026,Active
BP00914,BACC00895,AST00082,ORD00082,Mobile Voice,Quarterly,36.0,20/05/2026,18/08/2026,Active
BP00915,BACC00331,AST00952,ORD00952,PSTN Line,Annual,20.35,20/05/2026,19/06/2026,Active
BP00916,BACC00761,AST01935,ORD01935,Mobile Voice,Annual,36.0,20/05/2026,18/08/2026,Active
BP00917,BACC00875,AST01261,ORD01261,Ethernet Circuit,Monthly,220.0,20/05/2026,20/06/2026,Ceased
BP00918,BACC00846,AST00255,ORD00255,Broadband,Monthly,64.0,20/05/2026,18/08/2026,Active
BP00919,BACC00308,AST00545,ORD00545,SIP Trunk,Quarterly,12.6,20/05/2026,20/06/2026,Ceased
BP00920,BACC00813,AST00666,ORD00666,Cloud Voice,Annual,8.55,20/05/2026,20/06/2026,Ceased
BP00921,BACC00753,AST00878,ORD00878,Ethernet Circuit,Monthly,330.0,20/05/2026,20/06/2026,Active
BP00922,BACC00355,AST01490,ORD01490,PSTN Line,Quarterly,37.0,20/05/2026,19/06/2026,Inactive
BP00923,BACC00307,AST01072,ORD01072,Broadband,Monthly,35.2,20/05/2026,20/06/2026,Active
BP00924,BACC00985,AST00724,ORD00724,Ethernet Circuit,Quarterly,440.0,20/05/2026,20/06/2026,Active
BP00925,BACC00790,AST01318,ORD01318,Mobile Voice,Monthly,21.6,20/05/2026,19/06/2026,Active
BP00926,BACC00688,AST00426,ORD00426,Broadband,Quarterly,64.0,20/05/2026,18/08/2026,Active
BP00927,BACC00320,AST00577,ORD00577,SD-WAN,Monthly,165.0,20/05/2026,18/08/2026,Active
BP00928,BACC00896,AST00856,ORD00856,MPLS Circuit,Annual,162.0,20/05/2026,20/06/2026,Active
BP00929,BACC00028,AST00599,ORD00599,FTTC Broadband,Annual,76.0,20/05/2026,20/06/2026,Inactive
BP00930,BACC00336,AST01827,ORD01827,MPLS Circuit,Annual,360.0,20/05/2026,19/06/2026,Active
BP00931,BACC00843,AST01288,ORD01288,Mobile Voice,Monthly,30.0,20/05/2026,18/08/2026,Active
BP00932,BACC00235,AST00206,ORD00206,SD-WAN,Monthly,225.0,20/05/2026,19/06/2026,Active
BP00933,BACC00655,AST01988,ORD01988,Cloud Voice,Quarterly,10.45,20/05/2026,19/06/2026,Active
BP00934,BACC00529,AST00724,ORD00724,Ethernet Circuit,Annual,220.0,20/05/2026,20/06/2026,Active
BP00935,BACC00927,AST01330,ORD01330,SIP Trunk,Quarterly,14.0,20/05/2026,20/06/2026,Active
BP00936,BACC00003,AST00707,ORD00707,Cloud Voice,Annual,19.0,20/05/2026,18/08/2026,Active
BP00937,BACC00598,AST00635,ORD00635,Ethernet Circuit,Quarterly,242.0,20/05/2026,20/06/2026,Ceased
BP00938,BACC00227,AST00490,ORD00490,PSTN Line,Annual,20.35,20/05/2026,20/06/2026,Active
BP00939,BACC00057,AST01096,ORD01096,FTTC Broadband,Monthly,34.2,20/05/2026,18/08/2026,Active
BP00940,BACC00171,AST00482,ORD00482,Broadband,Monthly,64.0,20/05/2026,20/06/2026,Active
BP00941,BACC00572,AST00539,ORD00539,Broadband,Quarterly,35.2,20/05/2026,18/08/2026,Inactive
BP00942,BACC00181,AST00341,ORD00341,SIP Trunk,Annual,28.0,20/05/2026,18/08/2026,Active
BP00943,BACC00102,AST01053,ORD01053,MPLS Circuit,Monthly,180.0,20/05/2026,18/08/2026,Active
BP00944,BACC00132,AST01548,ORD01548,Ethernet Circuit,Annual,242.0,20/05/2026,19/06/2026,Active
BP00945,BACC00242,AST01329,ORD01329,MPLS Circuit,Monthly,198.0,20/05/2026,19/06/2026,Active
BP00946,BACC00296,AST00859,ORD00859,FTTC Broadband,Annual,57.0,20/05/2026,20/06/2026,Active
BP00947,BACC00624,AST00361,ORD00361,SIP Trunk,Monthly,14.0,20/05/2026,18/08/2026,Ceased
BP00948,BACC00444,AST01964,ORD01964,FTTP Broadband,Monthly,56.25,20/05/2026,20/06/2026,Active
BP00949,BACC00843,AST00017,ORD00017,Mobile Voice,Monthly,48.0,20/05/2026,18/08/2026,Active
BP00950,BACC00488,AST01809,ORD01809,Mobile Voice,Monthly,24.0,20/05/2026,19/06/2026,Active
BP00951,BACC00314,AST01232,ORD01232,Ethernet Circuit,Annual,330.0,20/05/2026,18/08/2026,Active
BP00952,BACC00562,AST01482,ORD01482,Ethernet Circuit,Monthly,330.0,20/05/2026,18/08/2026,Active
BP00953,BACC00063,AST01284,ORD01284,SIP Trunk,Annual,14.0,20/05/2026,19/06/2026,Active
BP00954,BACC00540,AST00848,ORD00848,SIP Trunk,Quarterly,28.0,20/05/2026,18/08/2026,Active
BP00955,BACC00046,AST01505,ORD01505,Broadband,Annual,32.0,20/05/2026,18/08/2026,Active
BP00956,BACC00292,AST00346,ORD00346,Mobile Voice,Quarterly,21.6,20/05/2026,18/08/2026,Active
BP00957,BACC00371,AST00288,ORD00288,SIP Trunk,Annual,14.0,20/05/2026,20/06/2026,Active
BP00958,BACC00127,AST01574,ORD01574,Ethernet Circuit,Monthly,220.0,20/05/2026,20/06/2026,Active
BP00959,BACC00657,AST00412,ORD00412,Broadband,Annual,48.0,20/05/2026,19/06/2026,Active
BP00960,BACC00482,AST00100,ORD00100,MPLS Circuit,Quarterly,225.0,20/05/2026,20/06/2026,Active
BP00961,BACC00825,AST00823,ORD00823,SIP Trunk,Monthly,17.5,20/05/2026,18/08/2026,Active
BP00962,BACC00880,AST01011,ORD01011,Cloud Voice,Quarterly,14.25,20/05/2026,19/06/2026,Active
BP00963,BACC00421,AST01824,ORD01824,SIP Trunk,Monthly,17.5,20/05/2026,18/08/2026,Active
BP00964,BACC00177,AST00514,ORD00514,Mobile Voice,Annual,36.0,20/05/2026,18/08/2026,Active
BP00965,BACC00826,AST00617,ORD00617,FTTP Broadband,Monthly,49.5,20/05/2026,19/06/2026,Active
BP00966,BACC00387,AST00629,ORD00629,FTTC Broadband,Monthly,57.0,20/05/2026,18/08/2026,Active
BP00967,BACC00276,AST01139,ORD01139,FTTP Broadband,Annual,40.5,20/05/2026,18/08/2026,Active
BP00968,BACC00051,AST01120,ORD01120,Ethernet Circuit,Quarterly,242.0,20/05/2026,19/06/2026,Active
BP00969,BACC00401,AST00342,ORD00342,Ethernet Circuit,Annual,440.0,20/05/2026,18/08/2026,Active
BP00970,BACC00613,AST01812,ORD01812,Broadband,Annual,35.2,20/05/2026,20/06/2026,Active
BP00971,BACC00411,AST00522,ORD00522,MPLS Circuit,Annual,225.0,20/05/2026,20/06/2026,Active
BP00972,BACC00467,AST01820,ORD01820,FTTP Broadband,Quarterly,67.5,20/05/2026,19/06/2026,Active
BP00973,BACC00123,AST00831,ORD00831,SD-WAN,Annual,135.0,20/05/2026,18/08/2026,Active
BP00974,BACC00399,AST00071,ORD00071,MPLS Circuit,Monthly,162.0,20/05/2026,18/08/2026,Active
BP00975,BACC00773,AST01226,ORD01226,SIP Trunk,Annual,21.0,20/05/2026,19/06/2026,Active
BP00976,BACC00398,AST01720,ORD01720,SIP Trunk,Quarterly,15.4,20/05/2026,19/06/2026,Active
BP00977,BACC00347,AST01837,ORD01837,Mobile Voice,Quarterly,30.0,20/05/2026,19/06/2026,Active
BP00978,BACC00572,AST00539,ORD00539,PSTN Line,Monthly,18.5,20/05/2026,19/06/2026,Active
BP00979,BACC00172,AST00765,ORD00765,Broadband,Monthly,28.8,20/05/2026,20/06/2026,Active
BP00980,BACC00862,AST00813,ORD00813,Cloud Voice,Quarterly,10.45,20/05/2026,20/06/2026,Active
BP00981,BACC00698,AST01057,ORD01057,Cloud Voice,Quarterly,19.0,20/05/2026,18/08/2026,Ceased
BP00982,BACC00253,AST01303,ORD01303,Mobile Voice,Monthly,48.0,20/05/2026,18/08/2026,Active
BP00983,BACC00489,AST00873,ORD00873,Ethernet Circuit,Quarterly,275.0,20/05/2026,20/06/2026,Ceased
BP00984,BACC00481,AST00739,ORD00739,Cloud Voice,Quarterly,19.0,20/05/2026,18/08/2026,Active
BP00985,BACC00192,AST00368,ORD00368,Mobile Voice,Annual,48.0,20/05/2026,20/06/2026,Inactive
BP00986,BACC00180,AST01438,ORD01438,FTTP Broadband,Annual,67.5,20/05/2026,19/06/2026,Active
BP00987,BACC00555,AST00310,ORD00310,MPLS Circuit,Quarterly,180.0,20/05/2026,18/08/2026,Active
BP00988,BACC00625,AST01557,ORD01557,SIP Trunk,Annual,28.0,20/05/2026,18/08/2026,Active
BP00989,BACC00074,AST01413,ORD01413,MPLS Circuit,Monthly,270.0,20/05/2026,19/06/2026,Active
BP00990,BACC00228,AST01390,ORD01390,FTTP Broadband,Annual,49.5,20/05/2026,18/08/2026,Active
BP00991,BACC00247,AST00464,ORD00464,FTTC Broadband,Monthly,41.8,20/05/2026,18/08/2026,Active
BP00992,BACC00109,AST00600,ORD00600,Broadband,Quarterly,35.2,20/05/2026,20/06/2026,Active
BP00993,BACC00356,AST01089,ORD01089,SD-WAN,Monthly,187.5,20/05/2026,20/06/2026,Active
BP00994,BACC00752,AST00241,ORD00241,PSTN Line,Quarterly,18.5,20/05/2026,20/06/2026,Active
BP00995,BACC00008,AST00567,ORD00567,Ethernet Circuit,Monthly,330.0,20/05/2026,20/06/2026,Active
BP00996,BACC00822,AST01905,ORD01905,FTTC Broadband,Quarterly,76.0,20/05/2026,18/08/2026,Active
BP00997,BACC00443,AST01403,ORD01403,Cloud Voice,Quarterly,9.5,20/05/2026,18/08/2026,Active
BP00998,BACC00456,AST01129,ORD01129,FTTP Broadband,Quarterly,49.5,20/05/2026,18/08/2026,Ceased
BP00999,BACC00746,AST01412,ORD01412,PSTN Line,Quarterly,27.75,20/05/2026,19/06/2026,Active
